,Input,BBoutput,MidasOutput,SurfacePlane,SurfaceCoordinates
72,data/datasets/capstone_dataset/inputs/ppe_input_images/af1a82aa26.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/af1a82aa26.txt,data/datasets/capstone_dataset/ground_truth/Midas/af1a82aa26.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/af1a82aa26_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/af1a82aa26.npy
73,data/datasets/capstone_dataset/inputs/ppe_input_images/96a0a608ae.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/96a0a608ae.txt,data/datasets/capstone_dataset/ground_truth/Midas/96a0a608ae.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/96a0a608ae_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/96a0a608ae.npy
74,data/datasets/capstone_dataset/inputs/ppe_input_images/10e3431da9.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/10e3431da9.txt,data/datasets/capstone_dataset/ground_truth/Midas/10e3431da9.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/10e3431da9_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/10e3431da9.npy
75,data/datasets/capstone_dataset/inputs/ppe_input_images/90113417fe.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/90113417fe.txt,data/datasets/capstone_dataset/ground_truth/Midas/90113417fe.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/90113417fe_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/90113417fe.npy
76,data/datasets/capstone_dataset/inputs/ppe_input_images/c3b29ccced.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/c3b29ccced.txt,data/datasets/capstone_dataset/ground_truth/Midas/c3b29ccced.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/c3b29ccced_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/c3b29ccced.npy
77,data/datasets/capstone_dataset/inputs/ppe_input_images/1119a27d1c.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/1119a27d1c.txt,data/datasets/capstone_dataset/ground_truth/Midas/1119a27d1c.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/1119a27d1c_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/1119a27d1c.npy
78,data/datasets/capstone_dataset/inputs/ppe_input_images/fd31b094bb.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/fd31b094bb.txt,data/datasets/capstone_dataset/ground_truth/Midas/fd31b094bb.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/fd31b094bb_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/fd31b094bb.npy
79,data/datasets/capstone_dataset/inputs/ppe_input_images/051fa0f9fd.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/051fa0f9fd.txt,data/datasets/capstone_dataset/ground_truth/Midas/051fa0f9fd.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/051fa0f9fd_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/051fa0f9fd.npy
80,data/datasets/capstone_dataset/inputs/ppe_input_images/aaf2bb4fc2.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/aaf2bb4fc2.txt,data/datasets/capstone_dataset/ground_truth/Midas/aaf2bb4fc2.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/aaf2bb4fc2_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/aaf2bb4fc2.npy
81,data/datasets/capstone_dataset/inputs/ppe_input_images/99cd1ccae4.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/99cd1ccae4.txt,data/datasets/capstone_dataset/ground_truth/Midas/99cd1ccae4.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/99cd1ccae4_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/99cd1ccae4.npy
82,data/datasets/capstone_dataset/inputs/ppe_input_images/529af4ee85.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/529af4ee85.txt,data/datasets/capstone_dataset/ground_truth/Midas/529af4ee85.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/529af4ee85_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/529af4ee85.npy
83,data/datasets/capstone_dataset/inputs/ppe_input_images/3a896f7dcc.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/3a896f7dcc.txt,data/datasets/capstone_dataset/ground_truth/Midas/3a896f7dcc.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/3a896f7dcc_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/3a896f7dcc.npy
84,data/datasets/capstone_dataset/inputs/ppe_input_images/8f431ccb5b.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/8f431ccb5b.txt,data/datasets/capstone_dataset/ground_truth/Midas/8f431ccb5b.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/8f431ccb5b_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/8f431ccb5b.npy
85,data/datasets/capstone_dataset/inputs/ppe_input_images/cce46bb380.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/cce46bb380.txt,data/datasets/capstone_dataset/ground_truth/Midas/cce46bb380.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/cce46bb380_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/cce46bb380.npy
86,data/datasets/capstone_dataset/inputs/ppe_input_images/7b52e57ea4.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/7b52e57ea4.txt,data/datasets/capstone_dataset/ground_truth/Midas/7b52e57ea4.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/7b52e57ea4_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/7b52e57ea4.npy
87,data/datasets/capstone_dataset/inputs/ppe_input_images/f0d22c4e04.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/f0d22c4e04.txt,data/datasets/capstone_dataset/ground_truth/Midas/f0d22c4e04.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/f0d22c4e04_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/f0d22c4e04.npy
88,data/datasets/capstone_dataset/inputs/ppe_input_images/fc84793eb6.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/fc84793eb6.txt,data/datasets/capstone_dataset/ground_truth/Midas/fc84793eb6.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/fc84793eb6_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/fc84793eb6.npy
89,data/datasets/capstone_dataset/inputs/ppe_input_images/dea873fcca.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/dea873fcca.txt,data/datasets/capstone_dataset/ground_truth/Midas/dea873fcca.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/dea873fcca_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/dea873fcca.npy
90,data/datasets/capstone_dataset/inputs/ppe_input_images/ea1bb3bbcb.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/ea1bb3bbcb.txt,data/datasets/capstone_dataset/ground_truth/Midas/ea1bb3bbcb.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/ea1bb3bbcb_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/ea1bb3bbcb.npy
91,data/datasets/capstone_dataset/inputs/ppe_input_images/9837c788bb.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/9837c788bb.txt,data/datasets/capstone_dataset/ground_truth/Midas/9837c788bb.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/9837c788bb_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/9837c788bb.npy
92,data/datasets/capstone_dataset/inputs/ppe_input_images/85409ae2bc.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/85409ae2bc.txt,data/datasets/capstone_dataset/ground_truth/Midas/85409ae2bc.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/85409ae2bc_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/85409ae2bc.npy
93,data/datasets/capstone_dataset/inputs/ppe_input_images/bb70afca8a.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/bb70afca8a.txt,data/datasets/capstone_dataset/ground_truth/Midas/bb70afca8a.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/bb70afca8a_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/bb70afca8a.npy
94,data/datasets/capstone_dataset/inputs/ppe_input_images/0983a70ffe.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/0983a70ffe.txt,data/datasets/capstone_dataset/ground_truth/Midas/0983a70ffe.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/0983a70ffe_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/0983a70ffe.npy
95,data/datasets/capstone_dataset/inputs/ppe_input_images/4f925f333e.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/4f925f333e.txt,data/datasets/capstone_dataset/ground_truth/Midas/4f925f333e.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/4f925f333e_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/4f925f333e.npy
96,data/datasets/capstone_dataset/inputs/ppe_input_images/5405013f1a.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/5405013f1a.txt,data/datasets/capstone_dataset/ground_truth/Midas/5405013f1a.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5405013f1a_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5405013f1a.npy
97,data/datasets/capstone_dataset/inputs/ppe_input_images/305cdc5e56.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/305cdc5e56.txt,data/datasets/capstone_dataset/ground_truth/Midas/305cdc5e56.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/305cdc5e56_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/305cdc5e56.npy
98,data/datasets/capstone_dataset/inputs/ppe_input_images/e0f1f424d1.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/e0f1f424d1.txt,data/datasets/capstone_dataset/ground_truth/Midas/e0f1f424d1.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/e0f1f424d1_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/e0f1f424d1.npy
99,data/datasets/capstone_dataset/inputs/ppe_input_images/2ac971265e.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/2ac971265e.txt,data/datasets/capstone_dataset/ground_truth/Midas/2ac971265e.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2ac971265e_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2ac971265e.npy
100,data/datasets/capstone_dataset/inputs/ppe_input_images/220b5bc220.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/220b5bc220.txt,data/datasets/capstone_dataset/ground_truth/Midas/220b5bc220.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/220b5bc220_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/220b5bc220.npy
101,data/datasets/capstone_dataset/inputs/ppe_input_images/1f839e7d39.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/1f839e7d39.txt,data/datasets/capstone_dataset/ground_truth/Midas/1f839e7d39.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/1f839e7d39_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/1f839e7d39.npy
102,data/datasets/capstone_dataset/inputs/ppe_input_images/98cc5f5301.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/98cc5f5301.txt,data/datasets/capstone_dataset/ground_truth/Midas/98cc5f5301.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/98cc5f5301_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/98cc5f5301.npy
103,data/datasets/capstone_dataset/inputs/ppe_input_images/171324768f.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/171324768f.txt,data/datasets/capstone_dataset/ground_truth/Midas/171324768f.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/171324768f_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/171324768f.npy
104,data/datasets/capstone_dataset/inputs/ppe_input_images/db6c0f8e8e.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/db6c0f8e8e.txt,data/datasets/capstone_dataset/ground_truth/Midas/db6c0f8e8e.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/db6c0f8e8e_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/db6c0f8e8e.npy
105,data/datasets/capstone_dataset/inputs/ppe_input_images/d1e77dead6.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/d1e77dead6.txt,data/datasets/capstone_dataset/ground_truth/Midas/d1e77dead6.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/d1e77dead6_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/d1e77dead6.npy
106,data/datasets/capstone_dataset/inputs/ppe_input_images/bb9a1b196d.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/bb9a1b196d.txt,data/datasets/capstone_dataset/ground_truth/Midas/bb9a1b196d.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/bb9a1b196d_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/bb9a1b196d.npy
107,data/datasets/capstone_dataset/inputs/ppe_input_images/a36eb65a8c.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/a36eb65a8c.txt,data/datasets/capstone_dataset/ground_truth/Midas/a36eb65a8c.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a36eb65a8c_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a36eb65a8c.npy
108,data/datasets/capstone_dataset/inputs/ppe_input_images/046acbc8e1.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/046acbc8e1.txt,data/datasets/capstone_dataset/ground_truth/Midas/046acbc8e1.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/046acbc8e1_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/046acbc8e1.npy
109,data/datasets/capstone_dataset/inputs/ppe_input_images/f43f65eca2.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/f43f65eca2.txt,data/datasets/capstone_dataset/ground_truth/Midas/f43f65eca2.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/f43f65eca2_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/f43f65eca2.npy
110,data/datasets/capstone_dataset/inputs/ppe_input_images/2275474b36.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/2275474b36.txt,data/datasets/capstone_dataset/ground_truth/Midas/2275474b36.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2275474b36_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/2275474b36.npy
111,data/datasets/capstone_dataset/inputs/ppe_input_images/36b05a3bea.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/36b05a3bea.txt,data/datasets/capstone_dataset/ground_truth/Midas/36b05a3bea.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/36b05a3bea_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/36b05a3bea.npy
112,data/datasets/capstone_dataset/inputs/ppe_input_images/fde2f9aa09.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/fde2f9aa09.txt,data/datasets/capstone_dataset/ground_truth/Midas/fde2f9aa09.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/fde2f9aa09_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/fde2f9aa09.npy
113,data/datasets/capstone_dataset/inputs/ppe_input_images/7f79fe297c.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/7f79fe297c.txt,data/datasets/capstone_dataset/ground_truth/Midas/7f79fe297c.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/7f79fe297c_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/7f79fe297c.npy
114,data/datasets/capstone_dataset/inputs/ppe_input_images/291cf97f90.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/291cf97f90.txt,data/datasets/capstone_dataset/ground_truth/Midas/291cf97f90.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/291cf97f90_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/291cf97f90.npy
115,data/datasets/capstone_dataset/inputs/ppe_input_images/f7a9e2db52.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/f7a9e2db52.txt,data/datasets/capstone_dataset/ground_truth/Midas/f7a9e2db52.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/f7a9e2db52_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/f7a9e2db52.npy
116,data/datasets/capstone_dataset/inputs/ppe_input_images/5767449eca.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/5767449eca.txt,data/datasets/capstone_dataset/ground_truth/Midas/5767449eca.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5767449eca_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/5767449eca.npy
117,data/datasets/capstone_dataset/inputs/ppe_input_images/a7a0f1e46d.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/a7a0f1e46d.txt,data/datasets/capstone_dataset/ground_truth/Midas/a7a0f1e46d.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a7a0f1e46d_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/a7a0f1e46d.npy
118,data/datasets/capstone_dataset/inputs/ppe_input_images/b22f074616.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/b22f074616.txt,data/datasets/capstone_dataset/ground_truth/Midas/b22f074616.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/b22f074616_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/b22f074616.npy
119,data/datasets/capstone_dataset/inputs/ppe_input_images/699bb7e738.jpg,data/datasets/capstone_dataset/ground_truth/BBoxData/labels/699bb7e738.txt,data/datasets/capstone_dataset/ground_truth/Midas/699bb7e738.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/699bb7e738_segmentation_final.png,data/datasets/capstone_dataset/ground_truth/SurfacePlanes/699bb7e738.npy
